Datetime,Open,High,Low,Close,Volume
2022-03-29T00:00:00,65790.0,66878.35,65010.0,65297.05,9704
2022-03-30T00:00:00,65849.55,65899.95,65134.55,65358.9,7190
2022-03-31T00:00:00,65495.0,65800.0,64701.45,65022.1,10386
2022-04-01T00:00:00,65100.0,66650.0,65099.95,66485.2,7651
2022-04-04T00:00:00,66710.0,67259.95,66710.0,67129.9,6506
2022-04-05T00:00:00,67129.9,68100.0,67129.9,67756.05,7621
2022-04-06T00:00:00,67790.0,67956.05,67203.15,67630.85,6216
2022-04-07T00:00:00,67750.0,68194.15,66900.0,67109.25,8501
2022-04-08T00:00:00,67490.0,68128.95,66708.65,67782.85,12652
2022-04-11T00:00:00,67500.0,68000.0,67301.05,67765.65,4286
2022-04-12T00:00:00,67600.0,67987.2,66565.3,67585.7,13531
2022-04-13T00:00:00,67650.0,68121.0,67011.0,67447.3,8522
2022-04-18T00:00:00,67003.0,67480.45,66000.15,66944.95,11982
2022-04-19T00:00:00,67004.0,67797.55,65800.0,66361.4,17383
2022-04-20T00:00:00,66699.8,68352.25,66501.6,67670.4,9721
2022-04-21T00:00:00,68005.0,70100.0,67860.0,69714.8,11532
2022-04-22T00:00:00,69625.0,69625.0,68600.0,69143.85,6278
2022-04-25T00:00:00,68550.0,69499.0,68235.35,69115.9,9387
2022-04-26T00:00:00,69500.0,71537.9,69225.0,71331.5,16723
2022-04-27T00:00:00,70315.0,72599.9,70200.0,72218.95,14670
2022-04-28T00:00:00,72648.0,72648.0,71254.0,72330.7,11877
2022-04-29T00:00:00,72330.0,73400.0,71801.3,72729.0,11934
2022-05-02T00:00:00,72000.0,72850.0,71778.5,72597.5,5432
2022-05-04T00:00:00,72800.0,73310.65,71300.0,71878.35,9510
2022-05-05T00:00:00,72190.0,72850.0,70777.0,71182.15,7309
2022-05-06T00:00:00,70650.0,70831.85,69250.0,69913.6,8667
2022-05-09T00:00:00,69601.0,69855.0,68325.2,68578.0,11683
2022-05-10T00:00:00,68490.0,70939.9,67200.0,68810.05,28293
2022-05-11T00:00:00,68350.0,69274.9,67817.15,68110.7,10262
2022-05-12T00:00:00,67990.0,68199.95,66680.0,67622.05,11473
2022-05-13T00:00:00,67690.0,73280.6,67690.0,72050.9,28470
2022-05-16T00:00:00,71780.0,73240.0,71400.1,72528.4,12665
2022-05-17T00:00:00,72800.0,74300.0,72600.0,74006.75,10590
2022-05-18T00:00:00,74205.0,74849.95,73811.05,74687.65,10398
2022-05-19T00:00:00,73500.0,74250.0,73001.0,73434.75,8680
2022-05-20T00:00:00,74200.0,74679.95,73978.8,74104.95,7777
2022-05-23T00:00:00,74500.0,75146.9,73066.3,73386.2,8044
2022-05-24T00:00:00,73499.95,74598.9,73112.95,74395.5,7073
2022-05-25T00:00:00,74564.25,75428.0,73574.6,74824.25,7765
2022-05-26T00:00:00,75000.0,75300.0,73400.0,75060.95,9279
2022-05-27T00:00:00,75210.0,75690.0,74300.0,74654.85,7417
2022-05-30T00:00:00,74900.0,75795.5,74862.15,75388.05,6081
2022-05-31T00:00:00,75400.0,78165.65,75237.45,77649.45,27991
2022-06-01T00:00:00,77200.0,77570.0,76000.0,76331.5,7322
2022-06-02T00:00:00,75501.1,75999.85,75030.4,75872.8,5643
2022-06-03T00:00:00,76061.0,76887.95,76061.0,76460.35,10174
2022-06-06T00:00:00,76390.0,76672.85,74555.05,74712.3,8339
2022-06-07T00:00:00,74000.0,74497.25,71337.6,71659.0,12064
2022-06-08T00:00:00,71701.0,72396.65,70320.0,70653.55,10536
2022-06-09T00:00:00,70000.0,70700.0,70000.0,70425.75,5276
2022-06-10T00:00:00,70115.95,70545.0,69718.5,69952.25,6364
2022-06-13T00:00:00,69000.0,69307.8,68215.8,68558.55,5879
2022-06-14T00:00:00,67506.0,69500.0,67506.0,68202.25,6121
2022-06-15T00:00:00,68202.25,69551.0,68202.25,68441.7,7761
2022-06-16T00:00:00,69295.0,69314.95,67000.0,67176.6,7091
2022-06-17T00:00:00,67000.0,69130.0,65878.35,68124.55,17498
2022-06-20T00:00:00,68260.8,68599.9,66491.45,66651.55,6721
2022-06-21T00:00:00,66658.0,68299.95,66658.0,68091.55,5942
2022-06-22T00:00:00,67600.0,68230.0,67350.0,68040.6,4849
2022-06-23T00:00:00,68040.6,69280.0,68040.55,69006.2,7455
2022-06-24T00:00:00,68900.0,70775.0,68900.0,70553.0,12532
2022-06-27T00:00:00,71200.0,71907.7,70900.0,71221.75,8117
2022-06-28T00:00:00,71000.0,72599.75,70567.7,72268.65,10643
2022-06-29T00:00:00,71567.0,72000.0,71150.0,71523.75,6071
2022-06-30T00:00:00,71748.0,72099.8,70425.0,70800.9,6089
2022-07-01T00:00:00,70300.0,72500.0,70300.0,72194.3,5409
2022-07-04T00:00:00,71900.0,72499.85,71600.0,71776.45,4102
2022-07-05T00:00:00,72000.0,72340.0,71056.45,71221.15,3862
2022-07-06T00:00:00,71721.95,73500.0,71499.45,73230.2,7785
2022-07-07T00:00:00,73825.0,75500.0,73346.3,75337.9,12354
2022-07-08T00:00:00,75337.9,76454.0,75335.05,76044.95,10071
2022-07-11T00:00:00,76000.0,76500.0,75300.0,76375.85,8025
2022-07-12T00:00:00,76000.0,76900.0,75829.05,76664.65,7467
2022-07-13T00:00:00,76674.0,77600.0,76674.0,77273.75,7992
2022-07-14T00:00:00,77399.8,77863.45,76532.3,77414.9,6630
2022-07-15T00:00:00,77724.0,79729.65,77629.55,79558.1,14260
2022-07-18T00:00:00,79602.0,80998.95,79600.0,80742.5,15460
2022-07-19T00:00:00,80500.0,80820.9,79191.55,79941.8,8431
2022-07-20T00:00:00,80075.0,80618.85,79400.0,79784.6,7028
2022-07-21T00:00:00,79630.0,80418.4,79555.0,80178.4,6751
2022-07-22T00:00:00,80290.0,80738.0,79136.3,79400.6,6537
2022-07-25T00:00:00,79600.0,81198.95,79531.8,80834.05,11727
2022-07-26T00:00:00,80829.0,80965.75,79830.8,80150.2,5871
2022-07-27T00:00:00,80150.0,80971.0,79650.0,80864.95,5546
2022-07-28T00:00:00,81010.0,83300.0,81010.0,83046.5,14509
2022-07-29T00:00:00,83479.0,83970.0,82552.3,83818.15,12547
2022-08-01T00:00:00,84000.0,87400.0,83998.35,86950.35,16248
2022-08-02T00:00:00,86930.0,88950.0,86300.0,88173.15,18522
2022-08-03T00:00:00,88174.0,88950.0,87216.75,88738.95,15400
2022-08-04T00:00:00,88988.95,89499.9,87736.65,88711.8,11181
2022-08-05T00:00:00,89000.0,89150.0,87855.95,88895.45,9228
2022-08-08T00:00:00,88500.05,88900.0,87500.0,87717.5,8338
2022-08-10T00:00:00,86805.0,87234.9,82610.0,83466.6,26092
2022-08-11T00:00:00,83999.0,84598.0,82101.0,82500.7,12363
2022-08-12T00:00:00,82995.0,84338.2,82271.55,83130.85,10606
2022-08-16T00:00:00,83500.0,87593.3,83400.1,86971.45,28904
2022-08-17T00:00:00,87000.0,87925.3,86381.0,86853.6,18111
2022-08-18T00:00:00,86844.95,87988.05,85806.3,87591.55,14967
2022-08-19T00:00:00,87989.0,88361.85,86436.95,86825.9,11885
2022-08-22T00:00:00,86808.95,86876.95,84510.0,84828.25,11433
2022-08-23T00:00:00,83930.0,86779.95,83800.0,85895.45,13741
2022-08-24T00:00:00,85799.95,86699.75,84800.05,85264.5,8432
2022-08-25T00:00:00,85599.0,86500.0,85178.8,85445.0,12922
2022-08-26T00:00:00,86400.0,86445.0,85000.0,85272.25,6083
2022-08-29T00:00:00,84629.95,84894.75,83479.0,84418.65,5901
2022-08-30T00:00:00,84895.0,86263.8,84740.0,85364.95,14199
2022-09-01T00:00:00,85444.0,85982.9,84500.0,85142.75,6632
2022-09-02T00:00:00,85795.0,85979.25,84202.0,84356.9,7733
2022-09-05T00:00:00,84889.0,85100.0,84101.3,84254.05,4058
2022-09-06T00:00:00,84779.45,85889.95,84412.05,85257.7,11784
2022-09-07T00:00:00,84900.0,85910.95,84900.0,85133.3,5967
2022-09-08T00:00:00,85599.0,86449.9,85220.0,85396.4,7893
2022-09-09T00:00:00,85838.35,85990.0,84013.0,84208.05,6406
2022-09-12T00:00:00,84550.0,85900.0,84250.0,85808.3,8568
2022-09-13T00:00:00,86000.1,86350.0,85315.05,85551.25,5533
2022-09-14T00:00:00,83750.0,86444.05,83750.0,86071.7,9618
2022-09-15T00:00:00,86488.0,93887.0,85685.15,92868.45,66242
2022-09-16T09:15:00,92199.95,93200.0,85716.0,86000.0,52549
